qseqid	sseqid	qlen	slen	length	pident	qcovhsp	evalue	bitscore	max_bitscore	norm_bitscore
Unknown_BF302-01R0001_01324	ere:EUBREC_3431	179	179	179	98.9	100	1.51e-127	360	367.9	0.979
Unknown_BF302-01R0001_01324	eel:EUBELI_20140	179	172	163	93.9	91.1	4.74e-109	313	355.5	0.88
Unknown_BF302-01R0001_01324	rix:RO1_33770	179	173	164	87.8	91.6	1.06e-103	300	352.4	0.851
Unknown_BF302-01R0001_01328	ere:EUBREC_3408	136	136	136	97.8	100	2.10e-95	275	280.0	0.982
Unknown_BF302-01R0001_01328	ere:EUBREC_1154	136	136	136	91.9	100	1.59e-90	263	278.1	0.946
Unknown_BF302-01R0001_01328	ere:EUBREC_3423	136	135	132	95.5	97.1	8.58e-88	256	276.9	0.925
Unknown_BF302-01R0001_01328	eel:EUBELI_20514	136	136	136	89.0	100	7.29e-87	254	280.0	0.907
Unknown_BF302-01R0001_01328	bprl:CL2_14440	136	136	136	83.8	100	6.73e-83	244	278.5	0.876
Unknown_BF302-01R0001_01330	rix:RO1_33750	157	157	150	89.3	95.5	4.80e-93	271	316.2	0.857
Unknown_BF302-01R0001_01330	rix:RO1_28520	157	157	150	88.7	95.5	1.96e-92	270	316.6	0.853
Unknown_BF302-01R0001_01330	coo:CCU_24320	157	149	146	82.2	93.0	7.27e-84	248	301.6	0.822
Unknown_BF302-01R0001_01330	ere:EUBREC_3549	157	160	150	81.3	95.5	8.64e-83	245	321.2	0.763
Unknown_BF302-01R0001_01330	ehl:EHLA_3267	157	149	143	82.5	91.1	2.43e-82	244	302.0	0.808
Unknown_BF302-01R0001_01330	rob:CK5_12310	157	151	150	80.7	95.5	6.11e-81	240	306.6	0.783
Unknown_BF302-01R0001_01331	ere:EUBREC_3405	207	207	207	98.1	100	2.74e-146	410	420.2	0.976
Unknown_BF302-01R0001_01333	ere:EUBREC_0276	214	227	214	98.6	100	2.08e-152	426	471.1	0.904
Unknown_BF302-01R0001_01334	rob:CK5_11640	431	431	431	99.8	100	1.45e-315	857	874.4	0.98
Unknown_BF302-01R0001_01334	bprl:CL2_03500	431	431	431	99.5	100	2.94e-315	856	874.0	0.979
Unknown_BF302-01R0001_01334	rto:RTO_30980	431	431	431	99.3	100	8.41e-315	855	874.0	0.978
Unknown_BF302-01R0001_01334	euc:EC1_01010	431	431	431	99.3	100	8.41e-315	855	874.0	0.978
Unknown_BF302-01R0001_01334	rho:RHOM_01760	431	431	431	98.8	100	1.98e-313	851	874.4	0.973
Unknown_BF302-01R0001_01334	euc:EC1_04940	431	431	431	87.2	100	4.47e-278	762	876.3	0.87
Unknown_BF302-01R0001_01334	rho:RHOM_13455	431	431	431	86.8	100	9.02e-278	761	876.7	0.868
Unknown_BF302-01R0001_01334	rob:CK5_11890	431	431	431	86.8	100	1.82e-277	760	876.3	0.867
Unknown_BF302-01R0001_01334	bprl:CL2_23830	431	431	431	86.8	100	7.40e-277	759	876.3	0.866
Unknown_BF302-01R0001_01334	rob:CK5_24390	431	431	431	86.8	100	2.12e-276	758	877.1	0.864
Unknown_BF302-01R0001_01334	rto:RTO_28420	431	431	431	86.1	100	1.22e-275	756	875.9	0.863
Unknown_BF302-01R0001_01334	rho:RHOM_12600	431	431	431	84.2	100	5.30e-270	741	872.1	0.85
Unknown_BF302-01R0001_01334	rob:CK5_00160	431	431	430	81.2	99.8	7.29e-261	718	869.4	0.826
Unknown_BF302-01R0001_01343	ibu:IB211_02807c	557	557	557	99.5	100	0.0	1095	1122.1	0.976
Unknown_BF302-01R0001_01343	ibu:IB211_03281	557	557	557	99.5	100	0.0	1095	1122.1	0.976
Unknown_BF302-01R0001_01343	esr:ES1_15160	557	557	557	99.3	100	0.0	1090	1122.5	0.971
Unknown_BF302-01R0001_01347	ibu:IB211_02811c	327	327	327	100	100	1.31e-238	653	655.6	0.996
Unknown_BF302-01R0001_01347	esr:ES1_15120	327	328	326	100	99.7	5.53e-238	652	658.3	0.99
Unknown_BF302-01R0001_01347	pfaa:MM59RIKEN_29320	327	329	326	85.9	99.7	7.87e-204	565	659.8	0.856
Unknown_BF302-01R0001_01347	cbol:CGC65_21850	327	329	326	85.9	99.7	7.87e-204	565	659.8	0.856
Unknown_BF302-01R0001_01347	ahat:ADCFC_20270	327	277	275	100	84.1	2.48e-199	552	555.4	0.994
Unknown_BF302-01R0001_01354	ere:EUBREC_3384	250	250	250	100	100	3.99e-174	484	518.1	0.934
Unknown_BF302-01R0001_01354	coo:CCU_07320	250	250	250	95.6	100	1.67e-166	464	517.7	0.896
Unknown_BF302-01R0001_01355	ere:EUBREC_3383	170	219	170	100	100	5.52e-114	327	458.4	0.713
Unknown_BF302-01R0001_01355	coo:CCU_07330	170	214	165	91.5	97.1	9.69e-100	291	454.1	0.641
Unknown_BF302-01R0001_01356	ere:EUBREC_3382	169	169	169	94.7	100	6.27e-122	345	356.3	0.968
Unknown_BF302-01R0001_01360	ere:EUBREC_0144	615	615	615	99.0	100	0.0	1261	1269.2	0.994
Unknown_BF302-01R0001_01361	ere:EUBREC_0145	238	238	238	100	100	9.83e-169	469	474.9	0.988
Unknown_BF302-01R0001_01361	rho:RHOM_07285	238	247	238	93.3	100	9.07e-158	442	495.0	0.893
Unknown_BF302-01R0001_01361	pxv:FXF36_11010	238	235	231	83.5	97.1	3.12e-137	389	473.8	0.821
Unknown_BF302-01R0001_01362	ere:EUBREC_0146	789	789	789	98.6	100	0.0	1472	1557.7	0.945
Unknown_BF302-01R0001_01365	ere:EUBREC_0172	121	113	113	99.1	93.4	9.09e-79	232	236.1	0.983
Unknown_BF302-01R0001_01365	rto:RTO_29210	121	113	113	92.0	93.4	3.43e-74	220	234.6	0.938
Unknown_BF302-01R0001_01365	rix:RO1_28540	121	113	112	90.2	92.6	4.01e-73	218	236.5	0.922
Unknown_BF302-01R0001_01365	ehl:EHLA_1499	121	125	114	86.0	94.2	1.70e-72	216	259.2	0.833
Unknown_BF302-01R0001_01365	eel:EUBELI_20642	121	118	112	87.5	92.6	1.07e-69	209	244.6	0.854
Unknown_BF302-01R0001_01365	bprl:CL2_14340	121	113	112	83.9	92.6	3.04e-68	205	236.1	0.868
Unknown_BF302-01R0001_01365	bpb:bpr_I1950	121	113	113	77.0	93.4	2.21e-61	188	230.3	0.816
Unknown_BF302-01R0001_01369	ere:EUBREC_2887	342	336	335	59.7	98.0	2.00e-144	416	678.7	0.613
Unknown_BF302-01R0001_01370	ere:EUBREC_2886	296	296	296	90.2	100	2.20e-194	539	593.2	0.909
Unknown_BF302-01R0001_01371	ere:EUBREC_2885	294	294	294	87.4	100	5.78e-189	525	586.6	0.895
Unknown_BF302-01R0001_01372	ere:EUBREC_2884	569	568	569	86.6	100	0.0	1000	1162.1	0.861
Unknown_BF302-01R0001_01373	ere:EUBREC_2883	355	354	351	90.6	98.9	1.68e-232	640	707.6	0.904
Unknown_BF302-01R0001_01377	ere:EUBREC_2879	717	717	708	84.9	98.7	0.0	1213	1438.3	0.843
Unknown_BF302-01R0001_01387	ere:EUBREC_0178	153	153	153	100	100	4.38e-112	319	317.0	1
Unknown_BF302-01R0001_01387	coo:CCU_14900	153	153	153	77.1	100	6.34e-87	255	319.7	0.798
Unknown_BF302-01R0001_01390	ere:EUBREC_0186	264	264	264	98.9	100	5.65e-181	502	517.7	0.97
Unknown_BF302-01R0001_01390	ehl:EHLA_3095	264	264	263	80.2	99.6	1.32e-147	418	518.1	0.807
Unknown_BF302-01R0001_01390	pxv:FXF36_07675	264	265	263	77.9	99.6	4.15e-142	404	525.0	0.77
Unknown_BF302-01R0001_01391	ere:EUBREC_0187	323	329	323	99.4	100	9.54e-220	605	640.6	0.944
Unknown_BF302-01R0001_01392	ere:EUBREC_0188	334	334	334	99.7	100	5.59e-223	614	662.9	0.926
Unknown_BF302-01R0001_01394	ere:EUBREC_0190	408	428	408	100	100	1.27e-300	818	862.8	0.948
Unknown_BF302-01R0001_01394	rho:RHOM_00175	408	408	408	84.8	100	4.13e-260	714	818.5	0.872
Unknown_BF302-01R0001_01394	ehl:EHLA_0391	408	410	410	80.5	100	1.60e-246	680	826.2	0.823
Unknown_BF302-01R0001_01394	coo:CCU_11560	408	406	405	80.5	99.3	4.39e-243	671	813.9	0.824
Unknown_BF302-01R0001_01394	bprm:CL3_04710	408	407	408	78.2	100	3.40e-238	659	818.9	0.805
Unknown_BF302-01R0001_01394	rto:RTO_11080	408	407	408	79.2	100	6.86e-238	658	823.2	0.799
Unknown_BF302-01R0001_01394	rob:CK5_25450	408	409	406	77.1	99.3	1.05e-237	658	828.9	0.794
Unknown_BF302-01R0001_01396	ere:EUBREC_0195	342	342	342	99.4	100	2.38e-228	629	658.7	0.955
Unknown_BF302-01R0001_01396	rto:RTO_25490	342	344	340	86.5	99.4	3.74e-198	552	671.4	0.822
Unknown_BF302-01R0001_01396	blau:DQQ01_06655	342	343	334	84.7	97.7	2.98e-190	532	666.4	0.798
Unknown_BF302-01R0001_01396	bprl:CL2_05280	342	339	328	84.8	95.9	2.45e-188	527	661.4	0.797
Unknown_BF302-01R0001_01396	ccom:I6K69_06995	342	344	332	83.7	97.1	1.62e-185	520	671.8	0.774
Unknown_BF302-01R0001_01397	ere:EUBREC_0196	570	570	570	99.5	100	0.0	1072	1111.3	0.965
Unknown_BF302-01R0001_01397	rob:CK5_16180	570	565	568	90.3	99.6	0.0	974	1097.0	0.888
Unknown_BF302-01R0001_01397	rto:RTO_24440	570	572	565	83.4	99.1	0.0	901	1111.7	0.81
Unknown_BF302-01R0001_01399	ere:EUBREC_0198	288	294	288	99.0	100	7.26e-211	580	599.0	0.968
Unknown_BF302-01R0001_01399	eel:EUBELI_20617	288	288	288	84.4	100	4.35e-181	504	585.9	0.86
Unknown_BF302-01R0001_01400	ere:EUBREC_0199	519	519	519	99.4	100	0.0	1036	1048.5	0.988
Unknown_BF302-01R0001_01401	ere:EUBREC_0200	107	107	107	99.1	100	1.85e-73	218	221.9	0.982
Unknown_BF302-01R0001_01405	ere:EUBREC_2541	404	404	404	99.5	100	2.16e-301	818	824.7	0.992
Unknown_BF302-01R0001_01405	eel:EUBELI_00672	404	404	404	81.9	100	9.25e-255	701	833.6	0.841
Unknown_BF302-01R0001_01405	rho:RHOM_05295	404	404	404	82.9	100	5.34e-254	699	830.9	0.841
Unknown_BF302-01R0001_01405	bprl:CL2_09750	404	404	404	80.7	100	4.88e-250	689	840.1	0.82
Unknown_BF302-01R0001_01405	pxv:FXF36_01845	404	404	404	80.7	100	3.82e-247	681	825.5	0.825
Unknown_BF302-01R0001_01405	ehl:EHLA_0784	404	404	404	79.7	100	1.09e-246	680	836.6	0.813
Unknown_BF302-01R0001_01405	coo:CCU_03160	404	405	403	78.2	99.5	8.99e-237	655	828.6	0.79
Unknown_BF302-01R0001_01406	ere:EUBREC_2542	183	183	183	99.5	100	8.64e-120	341	353.2	0.965
Unknown_BF302-01R0001_01407	ere:EUBREC_2543	443	443	443	98.9	100	0.0	893	905.2	0.987
Unknown_BF302-01R0001_01408	ere:EUBREC_2544	261	261	261	99.2	100	1.58e-190	526	528.5	0.995
Unknown_BF302-01R0001_01409	ere:EUBREC_2545	485	485	485	100	100	0.0	938	956.1	0.981
Unknown_BF302-01R0001_01409	rho:RHOM_05275	485	484	484	89.7	99.8	9.47e-314	857	954.1	0.898
Unknown_BF302-01R0001_01409	rto:RTO_15710	485	484	484	84.5	99.8	5.64e-299	819	950.7	0.861
Unknown_BF302-01R0001_01409	rob:CK5_03130	485	484	484	85.5	99.8	1.32e-297	816	950.7	0.858
Unknown_BF302-01R0001_01409	pxv:FXF36_05875	485	485	484	84.7	99.6	7.57e-295	809	951.0	0.851
Unknown_BF302-01R0001_01409	csh:Closa_1009	485	484	484	82.2	99.8	2.11e-287	790	950.3	0.831
Unknown_BF302-01R0001_01409	cpy:Cphy_3287	485	484	484	82.2	99.8	4.25e-287	789	945.7	0.834
Unknown_BF302-01R0001_01409	bpb:bpr_I2437	485	485	483	82.2	99.6	3.62e-286	787	952.6	0.826
Unknown_BF302-01R0001_01409	bprs:CK3_32080	485	484	484	80.2	99.8	4.72e-284	781	958.0	0.815
Unknown_BF302-01R0001_01409	cbol:CGC65_07945	485	484	484	80.6	99.8	1.83e-281	775	948.3	0.817
Unknown_BF302-01R0001_01409	anr:Ana3638_01815	485	484	484	80.4	99.8	1.74e-279	770	947.2	0.813
Unknown_BF302-01R0001_01409	bprl:CL2_08870	485	483	483	79.7	99.6	9.69e-279	768	944.5	0.813
Unknown_BF302-01R0001_01409	eel:EUBELI_00522	485	486	486	80.0	100	3.10e-278	767	957.2	0.801
Unknown_BF302-01R0001_01409	ehl:EHLA_1871	485	483	483	79.3	99.6	9.23e-277	763	951.4	0.802
Unknown_BF302-01R0001_01409	hsd:SD1D_0461	485	484	484	80.0	99.8	1.36e-276	763	945.7	0.807
Unknown_BF302-01R0001_01409	lua:D4A81_03070	485	485	484	78.9	99.8	4.47e-273	754	956.4	0.788
Unknown_BF302-01R0001_01409	coo:CCU_12460	485	483	483	78.9	99.6	1.19e-272	753	946.8	0.795
Unknown_BF302-01R0001_01410	ere:EUBREC_2547	425	389	389	99.2	91.5	6.90e-261	716	750.0	0.955
Unknown_BF302-01R0001_01419	ere:EUBREC_2555	362	362	362	99.4	100	2.01e-262	716	726.1	0.986
Unknown_BF302-01R0001_01422	ere:EUBREC_2558	442	442	442	99.5	100	8.11e-314	853	875.2	0.975
Unknown_BF302-01R0001_01422	rho:RHOM_11815	442	441	436	81.7	98.6	1.73e-255	706	865.9	0.815
Unknown_BF302-01R0001_01423	ere:EUBREC_2559	488	488	488	100	100	0.0	989	996.5	0.992
Unknown_BF302-01R0001_01425	ere:EUBREC_2561	352	352	352	98.0	100	1.83e-253	693	706.4	0.981
Unknown_BF302-01R0001_01426	ere:EUBREC_2562	866	876	866	99.5	100	0.0	1654	1705.3	0.97
Unknown_BF302-01R0001_01427	ere:EUBREC_2563	220	220	220	99.5	100	8.41e-152	425	437.2	0.972
Unknown_BF302-01R0001_01429	ere:EUBREC_2565	273	273	273	98.2	100	7.00e-200	551	560.1	0.984
Unknown_BF302-01R0001_01430	ere:EUBREC_2566	236	233	233	98.3	98.7	7.16e-158	441	459.5	0.96
Unknown_BF302-01R0001_01431	ere:EUBREC_2567	164	164	164	96.3	100	2.56e-105	303	323.6	0.936
Unknown_BF302-01R0001_01434	ere:EUBREC_2570	252	252	252	95.2	100	1.82e-171	477	513.1	0.93
Unknown_BF302-01R0001_01435	ere:EUBREC_2572	224	224	224	98.7	100	9.65e-144	405	427.6	0.947
Unknown_BF302-01R0001_01436	ere:EUBREC_2573	159	159	159	99.4	100	1.56e-108	310	317.0	0.978
Unknown_BF302-01R0001_01437	ere:EUBREC_2574	102	102	102	98.0	100	2.81e-68	204	208.0	0.981
Unknown_BF302-01R0001_01441	ere:EUBREC_2580	882	882	882	99.9	100	0.0	1812	1836.2	0.987
Unknown_BF302-01R0001_01441	rho:RHOM_03370	882	887	880	84.7	99.8	0.0	1543	1845.5	0.836
Unknown_BF302-01R0001_01442	ere:EUBREC_2583	86	86	86	100	100	4.54e-62	187	186.0	1
Unknown_BF302-01R0001_01442	lbw:C3V36_04155	86	85	85	81.2	98.8	1.23e-50	158	184.1	0.858
Unknown_BF302-01R0001_01443	ere:EUBREC_2584	88	88	88	100	100	5.70e-57	174	176.0	0.989
Unknown_BF302-01R0001_01443	lbw:C3V36_04150	88	88	88	86.4	100	4.04e-48	152	175.3	0.867
Unknown_BF302-01R0001_01444	ere:EUBREC_2585	412	412	412	97.1	100	1.05e-287	785	820.8	0.956
Unknown_BF302-01R0001_01446	ctc:CTC_02435	431	421	430	66.3	99.8	1.43e-197	558	836.6	0.667
Unknown_BF302-01R0001_01447	ere:EUBREC_2588	478	478	478	99.8	100	0.0	956	959.1	0.997
Unknown_BF302-01R0001_01447	rho:RHOM_01305	478	478	477	78.0	99.8	3.52e-278	766	966.8	0.792
Unknown_BF302-01R0001_01448	ere:EUBREC_2589	498	498	498	100	100	0.0	1011	1019.6	0.992
Unknown_BF302-01R0001_01448	rho:RHOM_01315	498	498	498	88.2	100	0.0	907	1022.3	0.887
Unknown_BF302-01R0001_01448	bprs:CK3_07990	498	498	498	82.1	100	4.45e-312	853	1023.8	0.833
Unknown_BF302-01R0001_01448	eel:EUBELI_20134	498	496	496	81.9	99.6	2.38e-311	852	1013.8	0.84
Unknown_BF302-01R0001_01448	bprm:CL3_07730	498	498	498	81.9	100	2.86e-308	844	1023.8	0.824
Unknown_BF302-01R0001_01448	cbol:CGC65_10565	498	498	498	80.9	100	9.53e-307	840	1025.0	0.82
Unknown_BF302-01R0001_01448	csh:Closa_3085	498	498	498	80.5	100	6.41e-305	835	1017.7	0.82
Unknown_BF302-01R0001_01448	rob:CK5_24560	498	500	498	80.3	100	2.81e-304	834	1028.5	0.811
Unknown_BF302-01R0001_01448	rto:RTO_11150	498	498	498	79.7	100	5.01e-302	828	1026.9	0.806
Unknown_BF302-01R0001_01448	rbp:B6259_02115	498	498	498	78.7	100	5.31e-297	815	1026.5	0.794
Unknown_BF302-01R0001_01448	clf:GJQ69_08310	498	498	498	78.7	100	4.35e-296	813	1026.2	0.792
Unknown_BF302-01R0001_01450	ere:EUBREC_2591	244	244	244	99.2	100	6.09e-166	462	479.6	0.963
Unknown_BF302-01R0001_01451	ere:EUBREC_2592	668	668	668	99.0	100	0.0	1410	1420.2	0.993
Unknown_BF302-01R0001_01452	ere:EUBREC_2593	581	592	581	99.3	100	0.0	1098	1158.3	0.948
Unknown_BF302-01R0001_01454	ere:EUBREC_2595	287	287	287	99.0	100	1.52e-201	556	565.5	0.983
Unknown_BF302-01R0001_01455	ere:EUBREC_2596	228	228	228	100	100	3.59e-166	462	461.5	1
Unknown_BF302-01R0001_01455	lacy:A4V08_25455	228	228	228	77.2	100	3.51e-132	376	463.4	0.811
Unknown_BF302-01R0001_01458	ere:EUBREC_2600	276	283	276	98.9	100	2.51e-203	560	586.6	0.955
Unknown_BF302-01R0001_01459	ere:EUBREC_2601	231	231	231	99.1	100	2.41e-161	450	458.0	0.983
Unknown_BF302-01R0001_01460	ere:EUBREC_2602	152	152	152	100	100	3.90e-110	314	314.3	0.999
Unknown_BF302-01R0001_01461	ere:EUBREC_2603	601	601	601	98.7	100	0.0	1191	1224.9	0.972
Unknown_BF302-01R0001_01462	ere:EUBREC_2604	310	310	310	100	100	3.96e-220	605	610.9	0.99
Unknown_BF302-01R0001_01462	rho:RHOM_03310	310	310	310	82.6	100	2.00e-181	507	609.0	0.833
Unknown_BF302-01R0001_01463	ere:EUBREC_2610	532	531	532	95.5	100	5.06e-312	856	1038.5	0.824
Unknown_BF302-01R0001_01464	ere:EUBREC_2612	402	402	402	98.8	100	4.10e-289	787	808.5	0.973
Unknown_BF302-01R0001_01465	ere:EUBREC_2613	408	406	351	87.2	86.0	6.38e-215	600	802.4	0.748
Unknown_BF302-01R0001_01467	ere:EUBREC_2615	576	576	576	99.7	100	0.0	1171	1171.0	1.0
Unknown_BF302-01R0001_01469	ccaa:KQH81_02635	229	229	224	57.1	97.8	3.27e-91	272	449.1	0.606
Unknown_BF302-01R0001_01469	spn:SP_1838	229	230	226	56.2	96.9	7.01e-86	259	454.5	0.57
Unknown_BF302-01R0001_01470	spn:SP_1837	405	408	396	57.8	97.8	5.09e-164	471	811.2	0.581
Unknown_BF302-01R0001_01487	era:ERE_08870	361	361	361	100	100	6.47e-263	717	721.5	0.994
Unknown_BF302-01R0001_01488	era:ERE_08880	485	485	485	99.6	100	0.0	942	973.8	0.967
Unknown_BF302-01R0001_01494	ert:EUR_25150	216	202	202	99.5	93.5	4.36e-151	422	424.5	0.994
Unknown_BF302-01R0001_01494	med:MELS_1883	216	202	202	80.7	93.5	1.99e-122	350	431.4	0.811
Unknown_BF302-01R0001_01494	ljo:LJ_1051	216	202	202	78.7	93.5	3.83e-120	344	426.4	0.807
Unknown_BF302-01R0001_01494	afn:Acfer_0580	216	201	200	79.5	92.6	3.04e-119	342	429.1	0.797
Unknown_BF302-01R0001_01494	eel:EUBELI_00084	216	203	202	77.2	93.5	1.88e-118	340	426.8	0.797
Unknown_BF302-01R0001_01495	ert:EUR_25140	313	313	313	98.7	100	2.15e-230	631	642.9	0.981
Unknown_BF302-01R0001_01495	ehl:EHLA_0294	313	316	311	77.2	99.4	3.98e-181	507	653.7	0.776
Unknown_BF302-01R0001_01496	ert:EUR_25130	339	339	339	99.7	100	1.64e-263	717	712.6	1
Unknown_BF302-01R0001_01496	ehl:EHLA_0295	339	339	339	92.6	100	3.38e-247	676	711.4	0.95
Unknown_BF302-01R0001_01496	eel:EUBELI_00086	339	339	339	92.6	100	6.82e-247	675	710.7	0.95
Unknown_BF302-01R0001_01496	rto:RTO_27080	339	339	339	91.2	100	2.45e-240	659	713.0	0.924
Unknown_BF302-01R0001_01496	cct:CC1_04010	339	339	339	90.3	100	4.73e-238	653	709.1	0.921
Unknown_BF302-01R0001_01496	ebm:SG0102_22220	339	344	339	87.6	100	1.75e-232	639	724.9	0.882
Unknown_BF302-01R0001_01496	ral:Rumal_0409	339	342	339	87.9	100	6.61e-232	637	716.1	0.89
Unknown_BF302-01R0001_01496	ral:Rumal_3856	339	339	339	87.3	100	4.85e-231	635	710.7	0.893
Unknown_BF302-01R0001_01496	afn:Acfer_0578	339	339	339	86.4	100	8.04e-230	632	711.4	0.888
Unknown_BF302-01R0001_01496	med:MELS_1887	339	340	339	82.6	100	9.11e-218	602	712.6	0.845
Unknown_BF302-01R0001_01496	ljo:LJ_1049	339	345	339	79.6	100	1.17e-212	589	722.6	0.815
Unknown_BF302-01R0001_01496	cthd:CDO33_01215	339	343	339	78.8	100	4.41e-212	587	714.1	0.822
Unknown_BF302-01R0001_01496	dho:Dia5BBH33_01700	339	342	339	80.2	100	4.25e-212	587	717.2	0.818
Unknown_BF302-01R0001_01496	ccel:CCDG5_0554	339	339	339	79.1	100	3.12e-211	585	710.3	0.824
Unknown_BF302-01R0001_01496	cfem:HCR03_09520	339	339	339	77.6	100	7.34e-210	582	712.2	0.817
Unknown_BF302-01R0001_01496	kme:H0A61_00269	339	339	339	79.4	100	1.21e-208	578	701.8	0.824
Unknown_BF302-01R0001_01496	avs:AWM76_07200	339	343	339	78.5	100	8.12e-208	577	711.4	0.811
Unknown_BF302-01R0001_01497	ert:EUR_25120	298	323	298	99.0	100	3.78e-218	600	654.4	0.917
Unknown_BF302-01R0001_01497	rto:RTO_27070	298	313	298	91.3	100	9.19e-203	561	637.5	0.88
Unknown_BF302-01R0001_01497	ehl:EHLA_0296	298	298	298	90.3	100	5.90e-200	553	606.3	0.912
Unknown_BF302-01R0001_01497	eel:EUBELI_00087	298	299	298	90.6	100	8.70e-200	553	603.6	0.916
Unknown_BF302-01R0001_01497	cct:CC1_04000	298	298	298	87.9	100	5.41e-196	543	607.4	0.894
Unknown_BF302-01R0001_01497	cbol:CGC65_03405	298	299	298	84.6	100	1.51e-184	514	605.5	0.849
Unknown_BF302-01R0001_01497	bprs:CK3_03360	298	300	297	84.5	99.7	2.58e-183	511	607.8	0.841
Unknown_BF302-01R0001_01497	lua:D4A81_01400	298	295	298	83.2	100	5.06e-182	508	602.1	0.844
Unknown_BF302-01R0001_01497	bprl:CL2_16910	298	293	293	85.7	98.3	6.68e-182	507	594.3	0.853
Unknown_BF302-01R0001_01497	csh:Closa_0399	298	296	298	83.9	100	2.13e-181	506	600.1	0.843
Unknown_BF302-01R0001_01497	ral:Rumal_3853	298	296	295	82.7	99.0	1.75e-180	504	601.7	0.838
Unknown_BF302-01R0001_01497	fro:AALO17_20490	298	292	293	81.2	98.3	6.86e-177	494	596.3	0.828
Unknown_BF302-01R0001_01497	fit:Fi14EGH31_01760	298	293	296	80.7	99.3	1.01e-176	494	597.4	0.827
Unknown_BF302-01R0001_01497	cthd:CDO33_01205	298	327	293	81.2	98.3	2.33e-174	489	656.4	0.745
Unknown_BF302-01R0001_01497	ebm:SG0102_22230	298	292	293	80.2	98.3	4.41e-173	485	592.0	0.819
Unknown_BF302-01R0001_01497	aarg:Aargi30884_24470	298	296	293	79.9	98.3	2.07e-172	483	600.9	0.804
Unknown_BF302-01R0001_01499	eel:EUBELI_00132	371	393	369	92.7	99.5	1.87e-261	716	813.9	0.88
Unknown_BF302-01R0001_01499	ere:EUBREC_2761	371	371	371	89.2	100	3.26e-252	691	768.8	0.899
Unknown_BF302-01R0001_01499	rum:CK1_38130	371	375	369	87.5	99.5	9.52e-246	675	777.3	0.868
Unknown_BF302-01R0001_01499	bprs:CK3_00900	371	370	369	85.9	99.5	1.78e-242	667	770.0	0.866
Unknown_BF302-01R0001_01499	rob:CK5_30280	371	374	372	85.5	99.7	2.93e-242	666	776.9	0.857
Unknown_BF302-01R0001_01499	pxv:FXF36_02155	371	370	370	85.7	99.2	8.06e-239	657	766.1	0.858
Unknown_BF302-01R0001_01499	rum:CK1_37940	371	371	371	84.1	99.5	3.26e-236	651	767.3	0.848
Unknown_BF302-01R0001_01499	tem:JW646_04305	371	370	368	81.8	99.2	1.05e-234	647	766.9	0.844
Unknown_BF302-01R0001_01499	bprl:CL2_23810	371	372	371	82.2	99.5	3.09e-232	641	767.7	0.835
Unknown_BF302-01R0001_01499	dho:Dia5BBH33_15650	371	373	370	80.8	99.2	2.67e-224	621	775.8	0.8
Unknown_BF302-01R0001_01499	afn:Acfer_0731	371	373	372	75.5	99.7	1.22e-213	594	773.5	0.768
Unknown_BF302-01R0001_01499	fro:AALO17_22880	371	372	369	77.2	99.5	1.18e-213	594	773.1	0.768
Unknown_BF302-01R0001_01499	fpr:FP2_16040	371	367	372	74.5	99.7	1.99e-206	575	758.1	0.758
Unknown_BF302-01R0001_01504	ere:EUBREC_2292	117	122	116	98.3	99.1	5.33e-81	238	252.7	0.942
Unknown_BF302-01R0001_01505	ere:EUBREC_2291	324	324	324	97.5	100	3.14e-224	617	661.0	0.933
Unknown_BF302-01R0001_01507	ere:EUBREC_2290	149	149	149	98.7	100	5.79e-97	280	293.5	0.954
Unknown_BF302-01R0001_01508	ere:EUBREC_2289	301	302	301	98.3	100	2.78e-218	600	613.2	0.978
Unknown_BF302-01R0001_01509	ere:EUBREC_2288	641	641	641	95.3	100	0.0	1184	1280.0	0.925
Unknown_BF302-01R0001_01510	ere:EUBREC_2287	441	441	441	99.8	100	1.76e-312	850	859.4	0.989
Unknown_BF302-01R0001_01510	rho:RHOM_09710	441	441	441	89.1	100	1.51e-281	771	861.3	0.895
Unknown_BF302-01R0001_01510	pxv:FXF36_12095	441	441	441	82.5	100	4.94e-264	727	862.1	0.843
Unknown_BF302-01R0001_01510	rto:RTO_27340	441	442	441	81.0	100	5.43e-259	714	864.8	0.826
Unknown_BF302-01R0001_01510	coo:CCU_27370	441	440	439	78.6	99.5	2.27e-255	705	860.5	0.819
Unknown_BF302-01R0001_01510	eel:EUBELI_01040	441	441	441	78.2	100	6.75e-255	704	863.2	0.816
Unknown_BF302-01R0001_01510	rob:CK5_28780	441	441	439	78.6	99.5	1.36e-254	703	856.3	0.821
Unknown_BF302-01R0001_01510	anr:Ana3638_16740	441	441	441	79.1	100	3.89e-254	702	857.8	0.818
Unknown_BF302-01R0001_01510	hsd:SD1D_1129	441	441	440	77.0	99.8	8.70e-251	694	861.7	0.805
Unknown_BF302-01R0001_01510	cbol:CGC65_13960	441	442	441	77.8	100	5.21e-250	692	857.1	0.807
Unknown_BF302-01R0001_01510	bprs:CK3_24950	441	441	441	78.0	100	1.67e-248	688	857.1	0.803
Unknown_BF302-01R0001_01510	csh:Closa_2097	441	442	441	76.9	100	4.96e-248	687	859.0	0.8
Unknown_BF302-01R0001_01510	cpy:Cphy_2390	441	441	441	75.1	100	3.92e-247	684	859.4	0.796
